% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:17:DF:AA:9B:A0 -48
00:23:EB:3A:17:A0 -62

15 67
00:25:84:23:A2:D1 -85
00:23:EB:3A:13:F0 -66
00:17:DF:AA:9E:C3 -71
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:10:90 -48
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -70
00:17:DF:AA:C1:20 -70
00:25:84:22:F6:30 -73
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A0 -48
00:23:EB:3A:17:A0 -62

15 67
00:25:84:23:A2:D1 -85
00:23:EB:3A:13:F0 -66
00:17:DF:AA:9E:C3 -71
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:10:90 -48
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -70
00:17:DF:AA:C1:20 -70
00:25:84:22:F6:30 -73
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A0 -48
00:23:EB:3A:17:A0 -62

15 67
00:25:84:23:A2:D1 -85
00:23:EB:3A:13:F0 -66
00:17:DF:AA:9E:C3 -71
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:10:90 -48
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -70
00:17:DF:AA:C1:20 -70
00:25:84:22:F6:30 -73
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A0 -48
00:23:EB:3A:17:A0 -62

15 67
00:25:84:23:A2:D1 -85
00:23:EB:3A:13:F0 -66
00:17:DF:AA:9E:C3 -71
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:10:90 -48
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -70
00:17:DF:AA:C1:20 -70
00:25:84:22:F6:30 -73
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A0 -48
00:23:EB:3A:17:A0 -62

15 67
00:25:84:23:A2:D1 -85
00:23:EB:3A:13:F0 -66
00:17:DF:AA:9E:C3 -71
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:10:90 -48
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -70
00:17:DF:AA:C1:20 -70
00:25:84:22:F6:30 -73
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A0 -48
00:23:EB:3A:17:A0 -62

13 67
00:25:84:23:A2:D1 -77
00:25:84:23:A2:D0 -78
00:23:EB:0B:51:85 -73
00:23:EB:3A:13:F0 -71
00:23:EB:0A:CB:F1 -85
00:23:EB:3A:10:90 -60
00:18:39:CC:77:46 -67
00:23:EB:0B:4F:60 -80
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A2 -50
00:23:EB:0B:4F:F5 -73
00:17:DF:AA:9B:A0 -52
00:23:EB:3A:17:A0 -55

12 67
00:25:84:23:A2:D1 -84
00:23:EB:0A:C1:E0 -81
00:23:EB:3A:13:F0 -74
00:23:EB:3A:10:90 -71
00:18:39:CC:77:46 -66
00:25:84:22:FE:D1 -83
00:17:DF:AA:9B:A3 -78
00:17:DF:AA:9B:A2 -81
00:25:84:22:FB:30 -85
00:17:DF:AA:9B:A0 -52
00:23:EB:3A:17:A0 -60
00:23:EB:3A:10:50 -85

16 67
00:25:84:23:A2:D1 -84
00:23:EB:0A:C1:E0 -81
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:9E:C1 -70
00:23:EB:3A:10:90 -71
00:17:DF:AA:C1:23 -67
00:18:39:CC:77:46 -66
00:25:84:22:FE:D1 -83
00:17:DF:AA:C1:20 -71
00:17:DF:AA:9B:A3 -78
00:17:DF:AA:9B:A2 -81
00:25:84:22:FB:30 -85
00:17:DF:AA:9B:A0 -52
00:23:EB:3A:17:A0 -60
00:23:EB:3A:10:50 -85

12 67
00:25:84:23:A2:D1 -83
00:23:EB:3A:13:F0 -78
00:17:DF:AA:9E:C3 -70
00:23:EB:0A:BF:50 -62
00:17:DF:AA:9E:C2 -70
00:18:39:CC:77:46 -73
00:25:84:22:FE:D1 -80
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9B:A2 -81
00:17:DF:AA:9B:A0 -62
00:23:EB:3A:17:A0 -63
00:25:84:22:FB:31 -84

13 67
00:25:84:23:A2:D1 -83
00:23:EB:3A:13:F0 -78
00:17:DF:AA:9E:C3 -70
00:23:EB:0A:BF:50 -62
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:C1:23 -73
00:18:39:CC:77:46 -73
00:25:84:22:FE:D1 -80
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9B:A2 -81
00:17:DF:AA:9B:A0 -62
00:23:EB:3A:17:A0 -63
00:25:84:22:FB:31 -84

11 67
00:25:84:23:A2:D1 -85
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C2 -71
00:18:39:CC:77:46 -74
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A2 -53
00:25:84:22:FB:30 -84
00:23:EB:3A:10:50 -78
00:23:EB:3A:17:A0 -60
00:25:84:22:FB:31 -84

14 67
00:25:84:23:A2:D1 -85
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -74
00:17:DF:AA:C1:22 -73
00:17:DF:AA:C1:20 -71
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A2 -53
00:25:84:22:FB:30 -84
00:23:EB:3A:10:50 -78
00:23:EB:3A:17:A0 -60
00:25:84:22:FB:31 -84

14 67
00:25:84:23:A2:D1 -85
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -74
00:17:DF:AA:C1:22 -73
00:17:DF:AA:C1:20 -71
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A2 -53
00:25:84:22:FB:30 -84
00:23:EB:3A:10:50 -78
00:23:EB:3A:17:A0 -60
00:25:84:22:FB:31 -84

12 67
00:25:84:23:A2:D0 -83
00:23:EB:0B:51:85 -81
00:23:EB:0B:4D:A1 -63
00:17:DF:AA:9E:C1 -74
00:23:EB:3A:10:90 -49
00:25:84:22:FE:D0 -81
00:18:39:CC:77:46 -71
00:23:EB:0B:4F:60 -74
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A0 -52
00:23:EB:3A:17:A0 -55

10 67
00:25:84:23:A2:D1 -74
00:23:EB:3A:13:F0 -60
00:23:EB:0A:BF:50 -74
00:18:39:CC:77:46 -69
00:25:84:22:F6:30 -73
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A0 -81
00:23:EB:3A:10:50 -84
00:23:EB:3A:17:A0 -53

14 67
00:25:84:23:A2:D1 -74
00:23:EB:3A:13:F0 -60
00:17:DF:AA:9E:C3 -73
00:23:EB:0A:BF:50 -74
00:17:DF:AA:9E:C2 -74
00:17:DF:AA:C1:23 -76
00:18:39:CC:77:46 -69
00:17:DF:AA:C1:22 -76
00:25:84:22:F6:30 -73
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A0 -81
00:23:EB:3A:10:50 -84
00:23:EB:3A:17:A0 -53

13 67
00:25:84:23:A2:D1 -74
00:23:EB:3A:13:F0 -59
00:17:DF:AA:9E:C3 -77
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C1 -74
00:23:EB:3A:10:90 -57
00:18:39:CC:77:46 -77
00:25:84:22:F6:30 -76
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A2 -49
00:23:EB:0B:52:00 -49
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -81

13 67
00:25:84:23:A2:D1 -74
00:23:EB:3A:13:F0 -59
00:17:DF:AA:9E:C3 -77
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C1 -74
00:23:EB:3A:10:90 -57
00:18:39:CC:77:46 -77
00:25:84:22:F6:30 -76
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A2 -49
00:23:EB:0B:52:00 -49
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -81

11 67
00:25:84:23:A2:D1 -81
00:23:EB:3A:13:F0 -71
00:17:DF:AA:9E:C3 -76
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:10:90 -69
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9B:A2 -48
00:25:84:22:FB:30 -83
00:17:DF:AA:9B:A0 -46
00:23:EB:3A:17:A0 -63
00:25:84:22:FB:31 -83

12 67
00:25:84:23:A2:D1 -81
00:23:EB:3A:13:F0 -71
00:17:DF:AA:9E:C3 -76
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:10:90 -69
00:17:DF:AA:C1:20 -78
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9B:A2 -48
00:25:84:22:FB:30 -83
00:17:DF:AA:9B:A0 -46
00:23:EB:3A:17:A0 -63
00:25:84:22:FB:31 -83

19 67
00:23:EB:3A:13:F0 -63
00:23:EB:3A:10:90 -56
00:23:EB:0B:4F:60 -84
00:23:EB:0B:51:85 -70
00:18:39:CC:77:46 -74
00:23:EB:0B:4F:F5 -74
00:23:EB:0A:BF:50 -64
00:17:DF:AA:9B:A3 -63
00:17:DF:AA:9B:A2 -64
00:17:DF:AA:9B:A0 -64
00:23:EB:0B:4D:A1 -70
00:23:EB:0B:4D:A0 -64
00:25:84:23:A2:D1 -81
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C2 -70
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:52:00 -57
00:23:EB:3A:17:A0 -57

15 67
00:23:EB:0B:51:85 -71
00:23:EB:3A:13:F0 -84
00:23:EB:0B:4D:A1 -81
00:23:EB:0A:BF:50 -63
00:23:EB:0B:4D:A0 -71
00:23:EB:3A:15:00 -84
00:23:EB:3A:12:20 -74
00:23:EB:3A:10:90 -76
00:18:39:CC:77:46 -71
00:17:DF:AA:9B:A3 -63
00:17:DF:AA:9B:A2 -64
00:23:EB:0B:52:00 -50
00:23:EB:0B:4F:F5 -77
00:17:DF:AA:9B:A0 -62
00:23:EB:3A:17:A0 -63

20 67
00:23:EB:3A:13:F0 -84
00:23:EB:3A:12:20 -74
00:17:DF:AA:C1:23 -76
00:23:EB:3A:10:90 -76
00:23:EB:0B:51:85 -71
00:18:39:CC:77:46 -71
00:23:EB:0B:4F:F5 -77
00:23:EB:0A:BF:50 -63
00:17:DF:AA:9B:A3 -63
00:17:DF:AA:9B:A2 -64
00:17:DF:AA:9B:A0 -62
00:23:EB:0B:4D:A1 -81
00:23:EB:0B:4D:A0 -71
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C2 -69
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:52:00 -50
00:23:EB:3A:15:00 -84
00:23:EB:3A:17:A0 -63

19 67
00:23:EB:3A:13:F0 -64
00:23:EB:3A:12:20 -80
00:23:EB:3A:10:90 -50
00:25:84:22:FE:D1 -80
00:18:39:CC:77:46 -81
00:25:84:22:FB:31 -84
00:23:EB:0A:BF:50 -63
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9B:A2 -60
00:17:DF:AA:9B:A0 -59
00:23:EB:0B:4D:A1 -74
00:25:84:23:A2:D1 -80
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C2 -76
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:52:00 -50
00:23:EB:3A:10:50 -81
00:23:EB:3A:17:A0 -55

7 67
00:17:DF:AA:9B:A0 -50
00:23:EB:3A:10:90 -66
00:23:EB:0A:CB:F1 -84
00:23:EB:3A:13:F0 -71
00:25:84:22:FB:30 -85
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -52

16 67
00:25:84:23:A2:D1 -81
00:23:EB:3A:13:F0 -59
00:17:DF:AA:9E:C3 -73
00:23:EB:0A:BF:50 -80
00:23:EB:0A:CB:F1 -84
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C0 -73
00:23:EB:3A:10:90 -66
00:18:39:CC:77:46 -71
00:25:84:22:FE:D1 -80
00:25:84:22:F6:30 -71
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -52
00:25:84:22:FB:30 -85
00:17:DF:AA:9B:A0 -50
00:23:EB:3A:17:A0 -52

19 67
00:23:EB:3A:13:F0 -59
00:17:DF:AA:C1:23 -77
00:17:DF:AA:C1:22 -77
00:17:DF:AA:C1:20 -80
00:23:EB:3A:10:90 -66
00:25:84:22:F6:30 -71
00:25:84:22:FE:D1 -80
00:18:39:CC:77:46 -71
00:23:EB:0A:CB:F1 -84
00:25:84:22:FB:30 -85
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A0 -50
00:25:84:23:A2:D1 -81
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C0 -73
00:23:EB:3A:17:A0 -52

19 67
00:23:EB:3A:13:F0 -59
00:17:DF:AA:C1:23 -77
00:17:DF:AA:C1:22 -77
00:17:DF:AA:C1:20 -80
00:23:EB:3A:10:90 -66
00:25:84:22:F6:30 -71
00:25:84:22:FE:D1 -80
00:18:39:CC:77:46 -71
00:23:EB:0A:CB:F1 -84
00:25:84:22:FB:30 -85
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A0 -50
00:25:84:23:A2:D1 -81
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C0 -73
00:23:EB:3A:17:A0 -52

19 67
00:23:EB:3A:13:F0 -59
00:17:DF:AA:C1:23 -77
00:17:DF:AA:C1:22 -77
00:17:DF:AA:C1:20 -80
00:23:EB:3A:10:90 -66
00:25:84:22:F6:30 -71
00:25:84:22:FE:D1 -80
00:18:39:CC:77:46 -71
00:23:EB:0A:CB:F1 -84
00:25:84:22:FB:30 -85
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A0 -50
00:25:84:23:A2:D1 -81
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C0 -73
00:23:EB:3A:17:A0 -52

19 67
00:23:EB:3A:13:F0 -59
00:17:DF:AA:C1:23 -77
00:17:DF:AA:C1:22 -77
00:17:DF:AA:C1:20 -80
00:23:EB:3A:10:90 -66
00:25:84:22:F6:30 -71
00:25:84:22:FE:D1 -80
00:18:39:CC:77:46 -71
00:23:EB:0A:CB:F1 -84
00:25:84:22:FB:30 -85
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A0 -50
00:25:84:23:A2:D1 -81
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C0 -73
00:23:EB:3A:17:A0 -52

19 67
00:23:EB:3A:13:F0 -59
00:17:DF:AA:C1:23 -77
00:17:DF:AA:C1:22 -77
00:17:DF:AA:C1:20 -80
00:23:EB:3A:10:90 -66
00:25:84:22:F6:30 -71
00:25:84:22:FE:D1 -80
00:18:39:CC:77:46 -71
00:23:EB:0A:CB:F1 -84
00:25:84:22:FB:30 -85
00:23:EB:0A:BF:50 -80
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A0 -50
00:25:84:23:A2:D1 -81
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C0 -73
00:23:EB:3A:17:A0 -52

14 67
00:25:84:23:A2:D0 -81
00:23:EB:0A:C1:E0 -76
00:17:DF:AA:9E:C3 -70
00:25:84:22:F8:31 -87
00:23:EB:0A:BF:50 -64
00:17:DF:AA:9E:C2 -69
00:23:EB:3A:10:90 -64
00:18:39:CC:77:46 -70
00:25:84:22:FE:D1 -81
00:25:84:22:F6:30 -77
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A0 -53
00:23:EB:3A:10:50 -84

13 67
00:25:84:23:A2:D1 -83
00:23:EB:0B:51:85 -84
00:23:EB:3A:13:F0 -78
00:23:EB:3A:10:90 -81
00:18:39:CC:77:46 -69
00:25:84:22:FE:D1 -83
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A2 -49
00:25:84:22:FB:30 -85
00:17:DF:AA:9B:A0 -48
00:25:84:22:FB:31 -78
00:23:EB:3A:10:50 -87
00:23:EB:3A:17:A0 -59

21 67
00:23:EB:3A:13:F0 -78
00:17:DF:AA:C1:23 -70
00:17:DF:AA:C1:22 -69
00:23:EB:3A:10:90 -81
00:1E:58:3E:1C:1D -87
00:25:84:22:F6:30 -78
00:25:84:22:FE:D1 -83
00:23:EB:0B:51:85 -84
00:18:39:CC:77:46 -69
00:25:84:22:FB:30 -85
00:25:84:22:FB:31 -78
00:23:EB:0A:BF:50 -77
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A0 -48
00:25:84:23:A2:D1 -83
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C2 -77
00:17:DF:AA:9E:C1 -73
00:23:EB:3A:10:50 -87
00:23:EB:3A:17:A0 -59

15 67
00:25:84:23:A2:D1 -74
00:23:EB:3A:13:F0 -74
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:4D:A1 -67
00:23:EB:0A:BF:50 -67
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:9E:C1 -70
00:17:DF:AA:9E:C0 -81
00:23:EB:3A:10:90 -60
00:18:39:CC:77:46 -78
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A0 -81
00:23:EB:3A:17:A0 -71
00:25:84:22:FB:31 -78

6 67
00:17:DF:AA:9B:A0 -50
00:23:EB:3A:10:90 -60
00:25:84:22:FB:30 -83
00:25:84:22:FB:31 -81
00:17:DF:AA:9B:A3 -78
00:17:DF:AA:9B:A2 -76

16 67
00:25:84:23:A2:D1 -74
00:23:EB:0B:51:85 -74
00:23:EB:3A:13:F0 -67
00:17:DF:AA:9E:C3 -71
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C0 -78
00:23:EB:3A:10:90 -60
00:18:39:CC:77:46 -80
00:17:DF:AA:9B:A3 -78
00:17:DF:AA:9B:A2 -76
00:25:84:22:FB:30 -83
00:17:DF:AA:9B:A0 -50
00:23:EB:3A:17:A0 -56
00:25:84:22:FB:31 -81

19 67
00:23:EB:3A:13:F0 -67
00:17:DF:AA:C1:23 -67
00:17:DF:AA:C1:22 -67
00:17:DF:AA:C1:20 -78
00:23:EB:3A:10:90 -60
00:23:EB:0B:51:85 -74
00:18:39:CC:77:46 -80
00:25:84:22:FB:30 -83
00:25:84:22:FB:31 -81
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9B:A3 -78
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A0 -50
00:25:84:23:A2:D1 -74
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C0 -78
00:23:EB:3A:17:A0 -56

10 67
00:25:84:23:A2:D0 -85
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -71
00:23:EB:3A:10:90 -67
00:18:39:CC:77:46 -85
00:25:84:22:F6:30 -74
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -64

13 67
00:25:84:23:A2:D0 -85
00:23:EB:0A:BF:50 -81
00:17:DF:AA:9E:C2 -71
00:23:EB:3A:10:90 -67
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -85
00:17:DF:AA:C1:22 -70
00:17:DF:AA:C1:20 -73
00:25:84:22:F6:30 -74
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -64

14 67
00:25:84:23:A2:D1 -81
00:23:EB:0B:51:85 -71
00:23:EB:3A:13:F0 -62
00:17:DF:AA:9E:C3 -76
00:23:EB:0A:BF:50 -64
00:17:DF:AA:9E:C2 -74
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C0 -74
00:18:39:CC:77:46 -71
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A2 -78
00:17:DF:AA:9B:A0 -66
00:23:EB:3A:17:A0 -62
00:25:84:22:FB:31 -80

11 67
00:25:84:23:A2:D1 -74
00:25:84:23:A2:D0 -77
00:23:EB:0B:51:85 -78
00:23:EB:3A:13:F0 -57
00:23:EB:3A:10:90 -81
00:18:39:CC:77:46 -71
00:25:84:22:FE:D1 -83
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A0 -48
00:23:EB:3A:17:A0 -66

18 67
00:23:EB:3A:13:F0 -57
00:17:DF:AA:C1:23 -78
00:17:DF:AA:C1:22 -67
00:17:DF:AA:C1:20 -73
00:23:EB:3A:10:90 -81
00:25:84:22:F6:30 -71
00:25:84:22:FE:D1 -83
00:23:EB:0B:51:85 -78
00:18:39:CC:77:46 -71
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A0 -48
00:25:84:23:A2:D1 -74
00:17:DF:AA:9E:C3 -78
00:25:84:23:A2:D0 -77
00:17:DF:AA:9E:C2 -78
00:23:EB:3A:17:A0 -66

18 67
00:23:EB:3A:13:F0 -57
00:17:DF:AA:C1:23 -78
00:17:DF:AA:C1:22 -67
00:17:DF:AA:C1:20 -73
00:23:EB:3A:10:90 -81
00:25:84:22:F6:30 -71
00:25:84:22:FE:D1 -83
00:23:EB:0B:51:85 -78
00:18:39:CC:77:46 -71
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A0 -48
00:25:84:23:A2:D1 -74
00:17:DF:AA:9E:C3 -78
00:25:84:23:A2:D0 -77
00:17:DF:AA:9E:C2 -78
00:23:EB:3A:17:A0 -66

15 67
00:25:84:23:A2:D1 -71
00:23:EB:0A:C1:E0 -85
00:23:EB:3A:13:F0 -56
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C1 -74
00:23:EB:3A:12:20 -84
00:18:39:CC:77:46 -77
00:25:84:22:FE:D1 -81
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A2 -49
00:25:84:22:FB:30 -84
00:23:EB:0B:52:00 -55
00:17:DF:AA:9B:A0 -49
00:25:84:22:FB:31 -84
00:23:EB:3A:17:A0 -67

10 67
00:25:84:23:A2:D1 -76
00:23:EB:0B:51:85 -69
00:23:EB:3A:13:F0 -78
00:23:EB:3A:10:90 -52
00:18:39:CC:77:46 -73
00:25:84:22:FE:D1 -84
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -62

16 67
00:25:84:23:A2:D1 -76
00:23:EB:0B:51:85 -69
00:23:EB:3A:13:F0 -78
00:17:DF:AA:9E:C3 -76
00:23:EB:0A:BF:50 -66
00:17:DF:AA:9E:C2 -76
00:17:DF:AA:9E:C1 -74
00:23:EB:3A:10:90 -52
00:18:39:CC:77:46 -73
00:25:84:22:FE:D1 -84
00:17:DF:AA:C1:22 -69
00:17:DF:AA:C1:20 -70
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -62

15 67
00:25:84:23:A2:D1 -80
00:23:EB:0A:C1:E0 -76
00:23:EB:3A:13:F0 -57
00:17:DF:AA:9E:C3 -74
00:23:EB:0A:BF:50 -71
00:17:DF:AA:9E:C1 -74
00:23:EB:3A:10:90 -53
00:18:39:CC:77:46 -83
00:25:84:22:FE:D1 -78
00:25:84:22:F6:30 -71
00:17:DF:AA:9B:A3 -78
00:17:DF:AA:9B:A2 -81
00:25:84:22:FB:30 -85
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -69

17 67
00:25:84:23:A2:D1 -80
00:23:EB:0A:C1:E0 -76
00:23:EB:3A:13:F0 -57
00:17:DF:AA:9E:C3 -74
00:23:EB:0A:BF:50 -71
00:17:DF:AA:9E:C1 -74
00:23:EB:3A:10:90 -53
00:18:39:CC:77:46 -83
00:25:84:22:FE:D1 -78
00:17:DF:AA:C1:22 -81
00:17:DF:AA:C1:20 -67
00:25:84:22:F6:30 -71
00:17:DF:AA:9B:A3 -78
00:17:DF:AA:9B:A2 -81
00:25:84:22:FB:30 -85
00:17:DF:AA:9B:A0 -49
00:23:EB:3A:17:A0 -69

12 67
00:25:84:23:A2:D1 -76
00:23:EB:3A:13:F0 -57
00:17:DF:AA:9E:C2 -76
00:17:DF:AA:9E:C1 -71
00:17:DF:AA:9E:C0 -83
00:23:EB:3A:10:90 -52
00:18:39:CC:77:46 -71
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A0 -55
00:23:EB:3A:17:A0 -67
00:25:84:22:FB:31 -85

15 67
00:25:84:23:A2:D1 -76
00:23:EB:3A:13:F0 -57
00:17:DF:AA:9E:C2 -76
00:17:DF:AA:9E:C1 -71
00:17:DF:AA:9E:C0 -83
00:23:EB:3A:10:90 -52
00:17:DF:AA:C1:23 -70
00:18:39:CC:77:46 -71
00:17:DF:AA:C1:22 -71
00:17:DF:AA:C1:20 -70
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A0 -55
00:23:EB:3A:17:A0 -67
00:25:84:22:FB:31 -85

11 67
00:25:84:23:A2:D1 -71
00:23:EB:0A:C1:E0 -77
00:23:EB:3A:13:F0 -56
00:23:EB:0A:BF:50 -69
00:18:39:CC:77:46 -69
00:25:84:22:FE:D1 -78
00:25:84:22:F6:30 -80
00:17:DF:AA:9B:A3 -46
00:17:DF:AA:9B:A2 -46
00:17:DF:AA:9B:A0 -46
00:23:EB:3A:17:A0 -67

10 67
00:25:84:23:A2:D1 -73
00:23:EB:3A:13:F0 -57
00:23:EB:3A:10:90 -53
00:18:39:CC:77:46 -67
00:25:84:22:FE:D1 -78
00:17:DF:AA:9B:A3 -45
00:17:DF:AA:9B:A2 -45
00:25:84:22:FB:30 -84
00:17:DF:AA:9B:A0 -45
