% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C2 -79
00:23:EB:3A:17:A0 -72

19 89
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A0 -57
00:23:EB:0B:4F:F5 -77
00:17:DF:AA:9B:A1 -56
00:23:EB:0A:BF:50 -70
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -69
00:23:EB:0B:4D:A0 -82
00:23:EB:3A:10:50 -63
00:23:EB:3A:11:30 -74
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C1 -71
00:23:EB:0B:51:85 -60
00:17:DF:AA:9E:C2 -72
00:23:EB:3A:17:A0 -73

18 89
00:23:EB:3A:13:F0 -80
00:18:39:CC:77:46 -58
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9B:A0 -54
00:17:DF:AA:9E:C0 -77
00:23:EB:0B:4D:A1 -76
00:23:EB:0A:BF:50 -77
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -56
00:23:EB:3A:05:00 -78
00:23:EB:0B:52:00 -60
00:23:EB:3A:10:50 -63
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:85 -60
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:17:A0 -68

19 89
00:23:EB:3A:13:F0 -80
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -56
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -54
00:17:DF:AA:9E:C0 -74
00:17:DF:AA:9B:A1 -56
00:23:EB:0B:4D:A1 -76
00:23:EB:0A:BF:50 -77
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -60
00:23:EB:3A:05:00 -78
00:23:EB:0B:52:00 -60
00:23:EB:3A:10:50 -64
00:17:DF:AA:9E:C3 -76
00:23:EB:0B:51:85 -57
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C2 -77
00:23:EB:3A:17:A0 -64

18 89
00:18:39:CC:77:46 -53
00:23:EB:3A:11:D0 -73
00:23:EB:3A:13:F0 -78
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9E:C0 -70
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -56
00:23:EB:0B:4D:A1 -80
00:23:EB:0A:BF:50 -74
00:23:EB:3A:10:90 -43
00:23:EB:3A:12:20 -55
00:23:EB:0B:52:00 -62
00:23:EB:3A:10:50 -64
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:17:A0 -63

18 89
00:23:EB:3A:11:D0 -75
00:23:EB:3A:13:F0 -64
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -59
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9E:C0 -70
00:17:DF:AA:9B:A1 -64
00:23:EB:0B:4D:A1 -81
00:23:EB:3A:10:90 -59
00:23:EB:3A:12:20 -53
00:23:EB:3A:05:00 -61
00:23:EB:0B:52:00 -63
00:23:EB:3A:10:50 -64
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:55 -56
00:17:DF:AA:9E:C1 -71
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C2 -71

18 89
00:23:EB:3A:11:D0 -75
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -54
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -54
00:17:DF:AA:9E:C0 -70
00:23:EB:0A:BF:50 -72
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -56
00:23:EB:0B:52:00 -66
00:23:EB:3A:10:50 -65
00:23:EB:3A:11:30 -79
00:17:DF:AA:9E:C3 -68
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -73
00:17:DF:AA:9E:C2 -73
00:23:EB:3A:0F:00 -78

18 89
00:23:EB:3A:11:D0 -75
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -71
00:23:EB:0A:BF:50 -77
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -57
00:23:EB:0B:52:00 -69
00:23:EB:3A:10:50 -63
00:23:EB:3A:11:30 -79
00:17:DF:AA:9E:C3 -69
00:23:EB:0B:51:85 -60
00:17:DF:AA:9E:C1 -77
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -78

20 89
00:23:EB:3A:13:F0 -76
00:23:EB:3A:11:D0 -76
00:18:39:CC:77:46 -60
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -55
00:23:EB:0B:4F:F5 -74
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -71
00:23:EB:0A:BF:50 -66
00:23:EB:3A:10:90 -30
00:23:EB:3A:12:20 -54
00:23:EB:0B:52:00 -61
00:23:EB:3A:10:50 -63
00:23:EB:3A:11:30 -79
00:17:DF:AA:9E:C3 -69
00:23:EB:0B:51:85 -60
00:17:DF:AA:9E:C1 -70
00:25:84:22:F6:30 -83
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:0F:00 -78

16 89
00:23:EB:3A:13:F0 -80
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -55
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:4D:A1 -79
00:23:EB:0A:BF:50 -66
00:23:EB:3A:10:90 -37
00:23:EB:3A:12:20 -56
00:23:EB:0B:52:00 -70
00:23:EB:3A:10:50 -71
00:17:DF:AA:9E:C3 -70
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:9E:C2 -69
00:23:EB:3A:17:A0 -63

16 90
00:18:39:CC:77:46 -58
00:23:EB:3A:13:F0 -80
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -56
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -76
00:23:EB:0A:BF:50 -76
00:23:EB:0B:4D:A1 -79
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -56
00:23:EB:0B:52:00 -61
00:23:EB:3A:10:50 -71
00:17:DF:AA:9E:C3 -76
00:17:DF:AA:9E:C1 -76
00:17:DF:AA:9E:C2 -76
00:23:EB:3A:17:A0 -63

19 90
00:18:39:CC:77:46 -53
00:23:EB:3A:13:F0 -80
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -79
00:23:EB:0A:BF:50 -76
00:23:EB:0B:4D:A1 -83
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -53
00:23:EB:0B:52:00 -61
00:23:EB:0B:4D:A0 -80
00:23:EB:3A:10:50 -71
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -73
00:17:DF:AA:9E:C1 -75
00:17:DF:AA:9E:C2 -80
00:25:84:23:1D:D0 -82
00:23:EB:3A:17:A0 -63

20 90
00:18:39:CC:77:46 -49
00:23:EB:3A:13:F0 -80
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9E:C0 -79
00:23:EB:0A:BF:50 -76
00:23:EB:0B:4D:A1 -83
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -51
00:23:EB:0B:52:00 -61
00:23:EB:0B:4D:A0 -80
00:23:EB:3A:10:50 -71
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -80
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C1 -75
00:17:DF:AA:9E:C2 -80
00:25:84:23:1D:D0 -82
00:23:EB:3A:17:A0 -72

18 90
00:18:39:CC:77:46 -58
00:23:EB:3A:11:D0 -80
00:23:EB:3A:13:F0 -63
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -53
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9B:A1 -63
00:23:EB:0B:4D:A1 -82
00:23:EB:3A:10:90 -28
00:23:EB:3A:12:20 -53
00:23:EB:3A:05:00 -63
00:23:EB:0B:52:00 -62
00:23:EB:3A:10:50 -61
00:23:EB:3A:11:30 -72
00:23:EB:0B:51:55 -60
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C2 -75
00:23:EB:3A:17:A0 -72

18 90
00:23:EB:3A:11:D0 -80
00:18:39:CC:77:46 -51
00:23:EB:3A:13:F0 -63
00:17:DF:AA:9B:A2 -54
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9B:A0 -55
00:17:DF:AA:9B:A1 -63
00:23:EB:0B:4D:A1 -82
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -54
00:23:EB:0B:52:00 -63
00:23:EB:3A:05:00 -63
00:23:EB:3A:10:50 -61
00:23:EB:3A:11:30 -72
00:23:EB:0B:51:55 -60
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C2 -75
00:23:EB:3A:17:A0 -72

20 90
00:23:EB:3A:11:D0 -80
00:18:39:CC:77:46 -51
00:23:EB:3A:13:F0 -63
00:17:DF:AA:9B:A2 -55
00:17:DF:AA:9B:A3 -54
00:17:DF:AA:9B:A0 -57
00:17:DF:AA:9B:A1 -63
00:23:EB:0A:BF:50 -74
00:23:EB:0B:4D:A1 -82
00:23:EB:3A:10:90 -26
00:23:EB:3A:12:20 -52
00:23:EB:0B:52:00 -63
00:23:EB:3A:05:00 -63
00:23:EB:3A:10:50 -58
00:23:EB:3A:11:30 -72
00:23:EB:0B:51:55 -60
00:17:DF:AA:9E:C1 -81
00:23:EB:0B:51:85 -74
00:17:DF:AA:9E:C2 -75
00:23:EB:3A:17:A0 -72

18 90
00:23:EB:3A:11:D0 -60
00:23:EB:3A:13:F0 -71
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -79
00:17:DF:AA:9B:A1 -62
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -41
00:23:EB:3A:12:20 -58
00:23:EB:3A:05:00 -62
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:55 -67
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -79
00:17:DF:AA:9E:C2 -80
00:25:84:22:F6:30 -79

17 90
00:23:EB:3A:11:D0 -60
00:23:EB:3A:13:F0 -65
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -61
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9E:C0 -80
00:17:DF:AA:9B:A1 -62
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -57
00:23:EB:3A:12:20 -58
00:23:EB:3A:05:00 -62
00:17:DF:AA:9E:C3 -79
00:23:EB:0B:51:55 -61
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -80
00:25:84:22:F6:30 -79
00:17:DF:AA:9E:C2 -79

19 90
00:23:EB:3A:11:D0 -60
00:23:EB:3A:13:F0 -65
00:18:39:CC:77:46 -50
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -77
00:17:DF:AA:9B:A1 -62
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -27
00:23:EB:3A:12:20 -58
00:23:EB:3A:05:00 -62
00:23:EB:3A:10:50 -74
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:55 -81
00:23:EB:0B:51:85 -63
00:17:DF:AA:9E:C1 -78
00:25:84:22:F6:30 -79
00:17:DF:AA:9E:C2 -78

20 90
00:23:EB:3A:11:D0 -60
00:23:EB:3A:13:F0 -65
00:18:39:CC:77:46 -50
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -53
00:17:DF:AA:9E:C0 -77
00:17:DF:AA:9B:A1 -62
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -57
00:23:EB:3A:05:00 -62
00:23:EB:3A:10:50 -60
00:17:DF:AA:9E:C3 -78
00:23:EB:0B:51:55 -82
00:23:EB:0B:51:85 -63
00:17:DF:AA:9E:C1 -78
00:25:84:22:F6:30 -79
00:17:DF:AA:9E:C2 -78
00:23:EB:3A:0F:00 -78

18 85
00:17:DF:AA:C1:23 -82
00:17:DF:AA:C1:22 -74
00:18:39:CC:77:46 -58
00:23:EB:3A:13:F0 -67
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -68
00:17:DF:AA:9B:A1 -51
00:23:EB:0A:C1:E0 -85
00:25:84:23:A2:D1 -82
00:23:EB:0B:4D:A1 -75
00:23:EB:3A:10:90 -37
00:23:EB:3A:11:30 -53
00:17:DF:AA:9E:C3 -70
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -71
00:17:DF:AA:9E:C2 -68

19 85
00:17:DF:AA:C1:23 -82
00:18:39:CC:77:46 -60
00:23:EB:3A:13:F0 -80
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -52
00:23:EB:0B:4F:F5 -80
00:17:DF:AA:9E:C0 -71
00:17:DF:AA:9B:A0 -50
00:23:EB:3A:15:00 -81
00:25:84:23:A2:D1 -80
00:23:EB:0B:4D:A1 -75
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -57
00:23:EB:3A:10:50 -67
00:25:84:22:FF:90 -83
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C1 -76
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C2 -71

19 85
00:17:DF:AA:C1:23 -82
00:23:EB:3A:11:D0 -55
00:23:EB:3A:13:F0 -69
00:17:DF:AA:C1:22 -82
00:18:39:CC:77:46 -52
00:17:DF:AA:9B:A2 -51
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -55
00:23:EB:0B:4D:A1 -83
00:23:EB:3A:10:90 -41
00:23:EB:3A:12:20 -61
00:23:EB:0B:52:00 -68
00:23:EB:0B:4D:A0 -81
00:17:DF:AA:9E:C3 -75
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C1 -71
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:20 -82

19 85
00:23:EB:3A:13:F0 -74
00:18:39:CC:77:46 -55
00:17:DF:AA:C1:22 -81
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -51
00:23:EB:0B:4F:F5 -82
00:17:DF:AA:9E:C0 -75
00:17:DF:AA:9B:A0 -49
00:25:84:23:A2:D1 -80
00:23:EB:0B:4D:A1 -81
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -61
00:23:EB:3A:10:50 -64
00:25:84:22:FF:90 -83
00:17:DF:AA:9E:C3 -72
00:17:DF:AA:9E:C1 -71
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C2 -71
00:23:EB:3A:0F:00 -77

20 85
00:18:39:CC:77:46 -59
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9E:C0 -70
00:17:DF:AA:9B:A0 -50
00:23:EB:3A:15:00 -81
00:25:84:23:A2:D1 -80
00:23:EB:0B:4D:A1 -80
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -33
00:23:EB:3A:12:20 -55
00:23:EB:0B:52:00 -67
00:23:EB:0B:4D:A0 -77
00:23:EB:3A:10:50 -67
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C1 -72
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C2 -71
00:17:DF:AA:C1:21 -81
00:23:EB:3A:17:A0 -62

20 85
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9E:C0 -75
00:17:DF:AA:9B:A0 -50
00:23:EB:3A:15:00 -81
00:25:84:23:A2:D1 -79
00:23:EB:0B:4D:A1 -80
00:23:EB:0A:BF:50 -75
00:23:EB:3A:10:90 -30
00:23:EB:3A:12:20 -56
00:23:EB:0B:52:00 -67
00:23:EB:0B:4D:A0 -77
00:23:EB:3A:10:50 -67
00:17:DF:AA:9E:C3 -74
00:23:EB:0B:51:85 -58
00:17:DF:AA:9E:C1 -74
00:17:DF:AA:9E:C2 -75
00:17:DF:AA:C1:21 -81
00:23:EB:3A:17:A0 -62

19 85
00:18:39:CC:77:46 -55
00:23:EB:3A:13:F0 -76
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9E:C0 -71
00:17:DF:AA:9B:A0 -49
00:23:EB:0A:C1:E0 -84
00:25:84:23:A2:D1 -77
00:23:EB:0B:4D:A1 -81
00:23:EB:0A:BF:50 -63
00:23:EB:3A:10:90 -31
00:23:EB:3A:12:20 -58
00:23:EB:0B:52:00 -65
00:17:DF:AA:9E:C3 -69
00:23:EB:0B:51:55 -80
00:17:DF:AA:9E:C1 -69
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -71
00:23:EB:3A:17:A0 -62

17 85
00:17:DF:AA:C1:23 -81
00:18:39:CC:77:46 -57
00:23:EB:3A:11:D0 -79
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -71
00:25:84:23:A2:D1 -79
00:23:EB:0B:4D:A1 -81
00:23:EB:3A:10:90 -30
00:23:EB:3A:12:20 -56
00:23:EB:0B:52:00 -67
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C1 -71
00:23:EB:0B:51:85 -55
00:17:DF:AA:9E:C2 -70
00:23:EB:3A:17:A0 -62

20 85
00:17:DF:AA:C1:23 -81
00:23:EB:3A:11:D0 -79
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -53
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9E:C0 -69
00:17:DF:AA:9B:A1 -49
00:25:84:23:A2:D1 -82
00:23:EB:0A:BF:50 -64
00:23:EB:0B:4D:A1 -84
00:23:EB:3A:10:90 -29
00:23:EB:3A:12:20 -55
00:23:EB:0B:52:00 -67
00:23:EB:3A:10:50 -67
00:17:DF:AA:9E:C3 -69
00:17:DF:AA:9E:C1 -68
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C2 -69
00:23:EB:3A:17:A0 -62

20 85
00:17:DF:AA:C1:23 -74
00:23:EB:3A:13:F0 -50
00:23:EB:3A:11:D0 -79
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A3 -51
00:17:DF:AA:9E:C0 -69
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -52
00:25:84:23:A2:D0 -80
00:23:EB:3A:10:90 -47
00:23:EB:3A:12:20 -56
00:23:EB:0B:52:00 -58
00:23:EB:3A:10:50 -69
00:23:EB:3A:11:30 -73
00:17:DF:AA:9E:C3 -68
00:23:EB:0B:51:85 -54
00:17:DF:AA:9E:C1 -69
00:17:DF:AA:9E:C2 -69
00:23:EB:3A:17:A0 -65

16 86
00:17:DF:AA:C1:23 -68
00:18:39:CC:77:46 -63
00:17:DF:AA:C1:22 -69
00:23:EB:3A:13:F0 -71
00:17:DF:AA:9B:A2 -61
00:17:DF:AA:9B:A3 -61
00:17:DF:AA:9B:A1 -60
00:23:EB:0B:4D:A1 -71
00:23:EB:3A:10:90 -43
00:23:EB:3A:12:20 -55
00:23:EB:0B:52:00 -59
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C2 -82
00:23:EB:3A:0F:00 -82
00:17:DF:AA:C1:20 -69
00:23:EB:3A:17:A0 -64

18 86
00:17:DF:AA:C1:23 -75
00:18:39:CC:77:46 -58
00:17:DF:AA:C1:22 -75
00:23:EB:3A:13:F0 -71
00:17:DF:AA:9B:A2 -59
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9B:A0 -59
00:17:DF:AA:9B:A1 -59
00:23:EB:0B:4D:A1 -76
00:23:EB:3A:10:90 -34
00:23:EB:3A:12:20 -57
00:23:EB:0B:52:00 -60
00:17:DF:AA:9E:C3 -73
00:23:EB:0B:51:85 -59
00:17:DF:AA:9E:C2 -82
00:23:EB:3A:0F:00 -82
00:17:DF:AA:C1:20 -76
00:23:EB:3A:17:A0 -64

20 86
00:18:39:CC:77:46 -59
00:23:EB:3A:13:F0 -82
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9E:C0 -65
00:17:DF:AA:9B:A0 -49
00:23:EB:0B:4F:F5 -71
00:25:84:23:A2:D1 -84
00:23:EB:0B:4D:A1 -74
00:23:EB:0A:BF:50 -65
00:23:EB:3A:10:90 -38
00:23:EB:3A:12:20 -60
00:23:EB:0B:52:00 -69
00:17:DF:AA:9E:C3 -69
00:23:EB:0B:51:55 -72
00:17:DF:AA:9E:C1 -65
00:23:EB:0B:51:85 -64
00:25:84:22:F6:30 -75
00:17:DF:AA:9E:C2 -71
00:23:EB:3A:17:A0 -76

19 86
00:18:39:CC:77:46 -54
00:23:EB:3A:11:D0 -75
00:17:DF:AA:9B:A2 -48
00:17:DF:AA:9B:A3 -48
00:17:DF:AA:9B:A0 -48
00:17:DF:AA:9E:C0 -69
00:23:EB:0B:4D:A1 -80
00:23:EB:0A:BF:50 -69
00:23:EB:3A:10:90 -42
00:23:EB:3A:12:20 -59
00:02:2D:54:F0:FA -80
00:23:EB:0B:52:00 -66
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:55 -74
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -67
00:17:DF:AA:9E:C2 -68
00:25:84:22:F6:30 -74
00:23:EB:3A:17:A0 -74

16 86
00:23:EB:3A:11:D0 -76
00:18:39:CC:77:46 -53
00:17:DF:AA:9B:A2 -49
00:17:DF:AA:9B:A3 -49
00:17:DF:AA:9B:A0 -49
00:17:DF:AA:9E:C0 -71
00:23:EB:0A:BF:50 -64
00:23:EB:3A:10:90 -40
00:23:EB:3A:12:20 -59
00:23:EB:0B:52:00 -63
00:23:EB:3A:10:50 -67
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C1 -71
00:25:84:22:F6:30 -77
00:17:DF:AA:9E:C2 -71

19 86
00:18:39:CC:77:46 -60
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9E:C0 -69
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -50
00:23:EB:0A:BF:50 -64
00:23:EB:3A:10:90 -40
00:02:2D:54:F0:FA -80
00:23:EB:3A:12:20 -59
00:23:EB:0B:52:00 -63
00:23:EB:3A:10:50 -73
00:23:EB:3A:11:30 -76
00:17:DF:AA:9E:C3 -68
00:17:DF:AA:9E:C1 -70
00:23:EB:0B:51:85 -53
00:25:84:22:F6:30 -77
00:17:DF:AA:9E:C2 -67

19 86
00:18:39:CC:77:46 -54
00:23:EB:3A:11:D0 -76
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9E:C0 -71
00:17:DF:AA:9B:A0 -50
00:17:DF:AA:9B:A1 -50
00:23:EB:0A:BF:50 -65
00:23:EB:3A:10:90 -39
00:02:2D:54:F0:FA -80
00:23:EB:3A:12:20 -64
00:23:EB:0B:52:00 -62
00:23:EB:3A:10:50 -73
00:23:EB:3A:11:30 -76
00:17:DF:AA:9E:C3 -71
00:17:DF:AA:9E:C1 -69
00:23:EB:0B:51:85 -58
00:25:84:22:F6:30 -77
00:17:DF:AA:9E:C2 -71

17 86
00:23:EB:3A:11:D0 -75
00:18:39:CC:77:46 -56
00:17:DF:AA:9B:A2 -50
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9E:C0 -72
00:17:DF:AA:9B:A0 -51
00:23:EB:0B:4F:F5 -67
00:23:EB:0B:4D:A1 -78
00:23:EB:0A:BF:50 -61
00:23:EB:3A:10:90 -37
00:23:EB:3A:12:20 -66
00:23:EB:0B:52:00 -61
00:23:EB:3A:10:50 -74
00:17:DF:AA:9E:C3 -71
00:23:EB:0B:51:85 -52
00:17:DF:AA:9E:C1 -71
00:17:DF:AA:9E:C2 -72

20 86
00:23:EB:3A:13:F0 -81
00:23:EB:3A:11:D0 -75
00:18:39:CC:77:46 -55
00:17:DF:AA:9B:A2 -52
00:17:DF:AA:9B:A3 -52
00:17:DF:AA:9B:A0 -52
00:17:DF:AA:9E:C0 -72
00:23:EB:0B:4F:F5 -67
00:23:EB:0B:4D:A1 -81
00:23:EB:0A:BF:50 -61
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -68
00:23:EB:0B:52:00 -61
00:23:EB:3A:10:50 -66
00:23:EB:3A:11:30 -82
00:17:DF:AA:9E:C3 -72
00:23:EB:0B:51:55 -82
00:23:EB:0B:51:85 -53
00:17:DF:AA:9E:C1 -72
00:17:DF:AA:9E:C2 -67

21 86
00:23:EB:3A:11:D0 -76
00:18:39:CC:77:46 -54
00:17:DF:AA:9B:A2 -51
00:17:DF:AA:9B:A3 -50
00:17:DF:AA:9E:C0 -74
00:23:EB:0B:4F:F5 -70
00:17:DF:AA:9B:A0 -54
00:23:EB:0B:4D:A1 -80
00:23:EB:0A:BF:50 -67
00:23:EB:3A:10:90 -39
00:23:EB:3A:12:20 -68
00:23:EB:0B:52:00 -71
00:23:EB:0B:4D:A0 -73
00:23:EB:3A:10:50 -66
00:23:EB:3A:11:30 -70
00:17:DF:AA:9E:C3 -73
00:17:DF:AA:9E:C1 -74
00:23:EB:0B:51:85 -56
00:17:DF:AA:9E:C2 -74
00:25:84:22:F6:30 -73
00:23:EB:3A:0F:00 -73

17 87
00:18:39:CC:77:46 -58
00:23:EB:3A:13:F0 -76
00:23:EB:3A:11:D0 -68
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9B:A1 -62
00:23:EB:0B:4D:A1 -82
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -35
00:23:EB:3A:12:20 -48
00:23:EB:0B:52:00 -58
00:23:EB:0B:4D:A0 -83
00:23:EB:3A:10:50 -71
00:23:EB:0B:51:55 -63
00:23:EB:0B:51:85 -52
00:23:EB:3A:17:A0 -67

18 87
00:18:39:CC:77:46 -62
00:23:EB:3A:13:F0 -76
00:23:EB:3A:11:D0 -78
00:17:DF:AA:9B:A2 -57
00:17:DF:AA:9B:A3 -57
00:23:EB:0B:4F:F5 -79
00:17:DF:AA:9B:A0 -58
00:17:DF:AA:9B:A1 -57
00:23:EB:0B:4D:A1 -83
00:23:EB:0A:BF:50 -73
00:23:EB:3A:10:90 -32
00:23:EB:3A:12:20 -49
00:23:EB:0B:52:00 -59
00:23:EB:0B:4D:A0 -83
00:23:EB:3A:10:50 -68
00:23:EB:0B:51:55 -62
00:23:EB:0B:51:85 -52
00:23:EB:3A:17:A0 -70

18 87
00:18:39:CC:77:46 -60
