% do not modify the content
% generated by machine
% format: dimension   meta_grid
%         bssid       signal_strength
%         ......      ......

00:25:84:22:FF:90 -73
00:23:EB:3A:15:60 -80
00:25:84:22:EF:70 -56
00:17:DF:AA:9E:C3 -34
00:23:EB:3A:13:20 -77
00:17:DF:AA:9E:C1 -34
00:23:EB:3A:13:21 -80
00:17:DF:AA:9E:C2 -33

19 2
00:25:45:A5:20:41 -80
00:17:DF:AA:9B:A2 -65
00:17:DF:AA:9B:A3 -69
00:17:DF:AA:9B:A0 -70
00:17:DF:AA:9E:C0 -34
00:23:EB:3A:14:30 -79
00:23:EB:0A:C1:E0 -59
00:23:EB:3A:15:00 -30
00:23:EB:0A:C0:35 -57
00:23:EB:0A:BF:50 -47
00:27:19:D6:F9:14 -62
00:25:84:22:FF:90 -73
00:23:EB:3A:15:60 -80
00:25:84:22:EF:70 -56
00:17:DF:AA:9E:C3 -34
00:23:EB:3A:13:20 -77
00:17:DF:AA:9E:C1 -34
00:23:EB:3A:13:21 -80
00:17:DF:AA:9E:C2 -33

20 2
00:25:84:23:00:10 -74
00:25:45:A5:20:41 -80
00:17:DF:AA:9B:A2 -65
00:17:DF:AA:9B:A3 -65
00:17:DF:AA:9B:A0 -65
00:17:DF:AA:9E:C0 -36
00:23:EB:3A:14:30 -79
00:23:EB:0A:C1:E0 -56
00:23:EB:3A:15:00 -27
00:23:EB:0A:C0:35 -57
00:23:EB:0A:BF:50 -51
00:27:19:D6:F9:14 -62
00:25:84:22:FF:90 -73
00:23:EB:3A:15:60 -80
00:25:84:22:EF:70 -51
00:17:DF:AA:9E:C3 -36
00:23:EB:3A:13:20 -77
00:17:DF:AA:9E:C1 -36
00:23:EB:3A:13:21 -80
00:17:DF:AA:9E:C2 -35

16 2
00:17:DF:AA:9B:A2 -61
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9B:A0 -62
00:17:DF:AA:9E:C0 -36
00:23:EB:3A:14:30 -74
00:23:EB:3A:15:00 -29
00:23:EB:0A:C1:E0 -55
00:23:EB:0A:C0:35 -58
00:23:EB:0A:BF:50 -44
00:27:19:D6:F9:14 -73
00:25:84:22:EF:70 -51
00:17:DF:AA:9E:C3 -36
00:17:DF:AA:9E:C1 -35
00:23:EB:3A:13:21 -78
00:17:DF:AA:9E:C2 -35
00:21:55:60:EA:71 -79

17 2
00:17:DF:AA:9B:A2 -65
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9B:A0 -64
00:17:DF:AA:9E:C0 -30
00:17:DF:AA:9B:A1 -61
00:23:EB:3A:14:30 -74
00:23:EB:3A:15:00 -27
00:23:EB:0A:C1:E0 -57
00:27:19:D6:F9:14 -72
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -54
00:17:DF:AA:9E:C3 -29
00:17:DF:AA:9E:C1 -29
00:23:EB:3A:13:21 -79
00:17:DF:AA:9E:C2 -29
00:21:55:60:EA:72 -80
00:21:55:60:EA:73 -76

20 2
00:25:84:23:00:10 -74
00:17:DF:AA:9B:A2 -71
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9B:A0 -71
00:17:DF:AA:9E:C0 -34
00:23:EB:0B:50:60 -74
00:23:EB:3A:15:00 -34
00:23:EB:0A:C1:E0 -61
00:27:19:D6:F9:14 -70
00:25:84:22:EF:70 -54
00:21:55:60:EA:76 -81
00:17:DF:AA:9E:C3 -34
00:25:84:23:23:E0 -74
00:17:DF:AA:9E:C1 -33
00:23:EB:3A:13:21 -76
00:17:DF:AA:9E:C2 -34
00:21:55:60:EA:72 -82
00:21:55:60:EA:73 -81
00:21:55:60:EA:70 -81
00:21:55:60:EA:71 -81

20 2
00:17:DF:AA:9B:A2 -61
00:17:DF:AA:9B:A3 -61
00:23:EB:0A:BD:F5 -79
00:17:DF:AA:9B:A0 -61
00:17:DF:AA:9E:C0 -33
00:23:EB:0B:50:60 -76
00:17:DF:AA:9B:A1 -62
00:23:EB:3A:15:00 -25
00:23:EB:0A:C1:E0 -62
00:27:19:D6:F9:14 -63
00:25:84:22:FF:90 -74
00:25:84:22:EF:70 -58
00:21:55:60:EA:76 -80
00:17:DF:AA:9E:C3 -32
00:17:DF:AA:9E:C1 -32
00:17:DF:AA:9E:C2 -33
00:23:EB:3A:13:21 -76
00:21:55:60:EA:72 -80
00:21:55:60:EA:73 -80
00:21:55:60:EA:71 -80

20 2
00:17:DF:AA:9B:A2 -67
00:23:EB:0A:BD:F5 -77
00:17:DF:AA:9B:A3 -66
00:17:DF:AA:9B:A1 -71
00:23:EB:0B:50:60 -73
00:23:EB:0A:C1:E0 -55
00:23:EB:3A:15:00 -46
00:23:EB:0A:CC:95 -81
00:27:19:D6:F9:14 -62
00:23:EB:0A:BE:25 -65
00:23:EB:3A:15:60 -83
00:25:84:22:EF:70 -53
00:21:55:60:EA:76 -79
00:21:55:60:EA:74 -79
00:23:EB:3A:13:20 -82
00:23:EB:3A:13:21 -77
00:21:55:60:EA:75 -79
00:21:55:60:EA:72 -79
00:21:55:60:EA:73 -76
00:21:55:60:EA:71 -79

20 2
00:25:84:23:00:10 -73
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9B:A0 -63
00:17:DF:AA:9E:C0 -32
00:23:EB:0A:C1:E0 -62
00:23:EB:3A:15:00 -27
00:23:EB:0A:BF:50 -48
00:23:EB:0A:C0:35 -56
00:27:19:D6:F9:14 -62
00:25:84:22:FF:90 -76
00:25:84:22:EF:70 -54
00:21:55:60:EA:76 -78
00:17:DF:AA:9E:C3 -40
00:21:55:60:EA:74 -78
00:17:DF:AA:9E:C1 -32
00:17:DF:AA:9E:C2 -32
00:21:55:60:EA:72 -78
00:21:55:60:EA:73 -78
00:21:55:60:EA:71 -77

19 2
00:17:DF:AA:9B:A2 -72
00:17:DF:AA:9B:A3 -72
00:17:DF:AA:9B:A0 -62
00:17:DF:AA:9E:C0 -32
00:23:EB:0B:50:60 -71
00:23:EB:3A:14:30 -78
00:23:EB:3A:15:00 -25
00:23:EB:0A:C1:E0 -58
00:23:EB:0A:BE:25 -68
00:27:19:D6:F9:14 -64
00:23:EB:3A:15:60 -83
00:25:84:22:EF:70 -53
00:21:55:60:EA:76 -77
00:17:DF:AA:9E:C3 -31
00:23:EB:3A:13:20 -76
00:17:DF:AA:9E:C1 -31
00:23:EB:3A:13:21 -80
00:17:DF:AA:9E:C2 -32
00:21:55:60:EA:71 -77

16 2
00:17:DF:AA:9B:A2 -63
00:17:DF:AA:9B:A3 -70
00:17:DF:AA:9E:C0 -32
00:23:EB:3A:15:00 -64
00:23:EB:0A:C0:35 -61
00:23:EB:0A:BF:50 -52
00:27:19:D6:F9:14 -64
00:25:84:22:EF:70 -59
00:17:DF:AA:9E:C3 -30
00:21:55:60:EA:76 -78
00:17:DF:AA:9E:C1 -31
00:23:EB:3A:13:21 -84
00:17:DF:AA:9E:C2 -31
00:21:55:60:EA:72 -77
00:21:55:60:EA:73 -79
00:21:55:60:EA:71 -76

20 2
00:25:84:23:00:10 -78
00:17:DF:AA:9B:A2 -67
00:17:DF:AA:9B:A3 -65
00:17:DF:AA:9E:C0 -33
00:17:DF:AA:9B:A0 -66
00:23:EB:0A:C1:E0 -52
00:23:EB:3A:15:00 -26
00:23:EB:0A:C0:35 -59
00:23:EB:0A:CC:95 -78
00:23:EB:0A:BF:50 -50
00:27:19:D6:F9:14 -69
00:25:84:22:EF:70 -57
00:21:55:60:EA:76 -77
00:17:DF:AA:9E:C3 -34
00:17:DF:AA:9E:C1 -33
00:23:EB:3A:13:21 -81
00:17:DF:AA:9E:C2 -34
00:21:55:60:EA:73 -80
00:21:55:60:EA:70 -80
00:21:55:60:EA:71 -77

16 2
00:17:DF:AA:9B:A2 -76
00:17:DF:AA:9B:A3 -77
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9E:C0 -32
00:23:EB:3A:14:30 -73
00:23:EB:3A:15:00 -26
00:23:EB:0A:BE:25 -73
00:25:84:22:EF:70 -55
00:21:55:60:EA:76 -77
00:17:DF:AA:9E:C3 -32
00:23:EB:3A:13:20 -73
00:17:DF:AA:9E:C1 -32
00:23:EB:3A:13:21 -77
00:17:DF:AA:9E:C2 -32
00:21:55:60:EA:73 -75
00:21:55:60:EA:70 -80

18 2
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9E:C0 -35
00:17:DF:AA:9B:A1 -61
00:23:EB:3A:14:30 -73
00:23:EB:0A:C1:E0 -54
00:23:EB:3A:15:00 -28
00:23:EB:0A:BF:50 -49
00:23:EB:0A:C0:35 -49
00:23:EB:0A:BE:25 -66
00:27:19:D6:F9:14 -75
00:25:84:22:EF:70 -60
00:17:DF:AA:9E:C3 -34
00:23:EB:3A:13:20 -78
00:17:DF:AA:9E:C1 -36
00:25:84:23:23:E0 -83
00:17:DF:AA:9E:C2 -35
00:23:EB:0B:50:50 -78
00:23:EB:3A:17:A0 -79

18 2
00:17:DF:AA:9B:A0 -56
00:17:DF:AA:9E:C0 -35
00:17:DF:AA:9B:A1 -61
00:23:EB:3A:14:30 -73
00:23:EB:0A:C1:E0 -54
00:23:EB:3A:15:00 -28
00:23:EB:0A:BF:50 -49
00:23:EB:0A:C0:35 -49
00:23:EB:0A:BE:25 -66
00:27:19:D6:F9:14 -75
00:25:84:22:EF:70 -60
00:17:DF:AA:9E:C3 -34
00:23:EB:3A:13:20 -78
00:17:DF:AA:9E:C1 -36
00:25:84:23:23:E0 -83
00:17:DF:AA:9E:C2 -35
00:23:EB:0B:50:50 -78
00:23:EB:3A:17:A0 -79

17 2
00:25:84:23:00:10 -70
00:17:DF:AA:9B:A2 -64
00:17:DF:AA:9B:A3 -64
00:17:DF:AA:9E:C0 -31
00:17:DF:AA:9B:A0 -64
00:23:EB:3A:14:30 -72
00:23:EB:0A:CC:95 -70
00:23:EB:0A:BF:50 -52
00:27:19:D6:F9:14 -73
00:25:84:22:FF:90 -76
00:25:84:22:EF:70 -58
00:17:DF:AA:9E:C3 -31
00:23:EB:3A:13:20 -77
00:25:84:23:23:E0 -81
00:21:55:60:EA:74 -78
00:17:DF:AA:9E:C1 -32
00:17:DF:AA:9E:C2 -31

17 2
00:17:DF:AA:9B:A3 -59
00:17:DF:AA:9B:A0 -60
00:17:DF:AA:9E:C0 -29
00:23:EB:0A:C1:E0 -61
00:23:EB:3A:15:00 -29
00:23:EB:0A:BF:50 -52
00:23:EB:0A:C0:35 -49
00:27:19:D6:F9:14 -71
00:25:84:22:EF:70 -54
00:17:DF:AA:9E:C3 -29
00:21:55:60:EA:76 -78
00:17:DF:AA:9E:C1 -30
00:23:EB:3A:13:20 -76
00:23:EB:3A:13:21 -81
00:17:DF:AA:9E:C2 -29
00:21:55:60:EA:73 -77
00:21:55:60:EA:71 -84

17 2
00:17:DF:AA:9B:A2 -63
00:17:DF:AA:9B:A0 -65
00:17:DF:AA:9E:C0 -29
00:23:EB:3A:14:30 -71
00:23:EB:0A:C1:E0 -58
00:23:EB:0A:BF:50 -46
00:27:19:D6:F9:14 -74
00:25:84:22:EF:70 -55
00:17:DF:AA:9E:C3 -29
00:21:55:60:EA:76 -82
00:17:DF:AA:9E:C1 -30
00:23:EB:3A:13:20 -73
00:17:DF:AA:9E:C2 -29
00:23:EB:3A:13:21 -76
00:21:55:60:EA:72 -82
00:21:55:60:EA:73 -76
00:21:55:60:EA:71 -83

16 2
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9B:A0 -63
00:17:DF:AA:9E:C0 -31
00:23:EB:3A:15:00 -34
00:23:EB:0A:C1:E0 -64
00:25:84:22:FF:90 -80
00:25:84:22:EF:70 -54
00:17:DF:AA:9E:C3 -29
00:21:55:60:EA:76 -76
00:17:DF:AA:9E:C1 -29
00:21:55:60:EA:74 -77
00:23:EB:3A:13:20 -73
00:23:EB:3A:13:21 -77
00:17:DF:AA:9E:C2 -29
00:21:55:60:EA:73 -77

17 4
00:17:DF:AA:9B:A2 -63
00:23:EB:0A:BD:F5 -82
00:17:DF:AA:9B:A3 -70
00:17:DF:AA:9B:A0 -63
00:17:DF:AA:9E:C0 -43
00:17:DF:AA:9B:A1 -70
00:23:EB:3A:15:00 -27
00:23:EB:0A:C1:E0 -54
00:23:EB:0A:C0:35 -65
00:23:EB:0A:BF:50 -50
00:23:EB:0A:CC:95 -74
00:27:19:D6:F9:14 -65
00:25:84:22:FF:90 -80
00:25:84:22:EF:70 -53
00:17:DF:AA:9E:C3 -43
00:17:DF:AA:9E:C1 -42
00:17:DF:AA:9E:C2 -42

18 4
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9B:A0 -62
00:17:DF:AA:9E:C0 -39
00:23:EB:0B:50:60 -73
00:23:EB:0A:C1:E0 -50
00:23:EB:3A:15:00 -28
00:23:EB:0A:C0:35 -58
00:23:EB:0A:BF:50 -52
00:23:EB:0A:BE:25 -71
00:27:19:D6:F9:14 -62
00:25:84:22:EF:70 -54
00:17:DF:AA:9E:C3 -36
00:17:DF:AA:9E:C1 -40
00:23:EB:3A:13:21 -82
00:17:DF:AA:9E:C2 -40
00:23:EB:0B:50:50 -73
00:23:EB:3A:17:A0 -73

20 4
00:25:84:23:00:10 -79
00:17:DF:AA:9B:A2 -64
00:17:DF:AA:9B:A3 -64
00:17:DF:AA:9B:A0 -64
00:17:DF:AA:9E:C0 -36
00:23:EB:3A:15:00 -29
00:23:EB:0A:C1:E0 -55
00:23:EB:0A:C0:35 -65
00:23:EB:0A:CC:95 -76
00:23:EB:0A:BF:50 -53
00:27:19:D6:F9:14 -63
00:23:EB:0A:BE:25 -72
00:25:84:22:EF:70 -58
00:17:DF:AA:9E:C3 -36
00:25:84:22:F5:D5 -76
00:17:DF:AA:9E:C1 -37
00:23:EB:3A:13:21 -82
00:17:DF:AA:9E:C2 -36
00:23:EB:3A:17:A0 -73
00:23:EB:0B:50:50 -73

20 4
00:25:84:23:00:10 -73
00:17:DF:AA:9B:A2 -68
00:17:DF:AA:9B:A3 -69
00:17:DF:AA:9B:A0 -68
00:17:DF:AA:9E:C0 -35
00:23:EB:0B:50:60 -68
00:23:EB:0A:C1:E0 -56
00:23:EB:3A:15:00 -29
00:23:EB:0A:CC:95 -66
00:23:EB:0A:BF:50 -48
00:23:EB:0A:C0:35 -61
00:27:19:D6:F9:14 -65
00:25:84:22:EF:70 -49
00:17:DF:AA:9E:C3 -34
00:21:55:60:EA:74 -81
00:17:DF:AA:9E:C1 -34
00:23:EB:3A:13:21 -80
00:17:DF:AA:9E:C2 -35
00:21:55:60:EA:72 -81
00:23:EB:0B:50:50 -71

18 4
00:25:84:23:00:10 -82
00:17:DF:AA:9B:A2 -72
00:17:DF:AA:9B:A3 -72
00:23:EB:0A:BD:F5 -79
00:17:DF:AA:9B:A0 -71
00:17:DF:AA:9E:C0 -36
00:23:EB:3A:15:00 -25
00:23:EB:0A:C1:E0 -58
00:23:EB:0A:CC:95 -76
00:23:EB:0A:BF:50 -50
00:23:EB:0A:C0:35 -53
00:27:19:D6:F9:14 -60
00:23:EB:0A:BE:25 -74
00:25:84:22:EF:70 -46
00:17:DF:AA:9E:C3 -37
00:25:84:22:F5:D5 -76
00:17:DF:AA:9E:C1 -36
00:17:DF:AA:9E:C2 -36

18 4
00:25:84:23:00:10 -79
00:17:DF:AA:9B:A2 -76
00:23:EB:0A:BD:F5 -80
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A0 -66
00:17:DF:AA:9E:C0 -37
00:17:DF:AA:9B:A1 -75
00:23:EB:3A:15:00 -33
00:23:EB:0A:C1:E0 -55
00:23:EB:0A:C0:35 -53
00:23:EB:0A:BF:50 -46
00:23:EB:0A:CC:95 -76
00:23:EB:0A:BE:25 -77
00:27:19:D6:F9:14 -61
00:25:84:22:EF:70 -47
00:17:DF:AA:9E:C3 -38
00:17:DF:AA:9E:C1 -39
00:17:DF:AA:9E:C2 -38

22 4
00:25:84:23:00:10 -79
00:17:DF:AA:9B:A2 -68
00:17:DF:AA:9B:A3 -68
00:23:EB:0A:BD:F5 -79
00:17:DF:AA:9E:C0 -35
00:23:EB:0A:C1:E0 -51
00:23:EB:3A:15:00 -30
00:23:EB:0A:CC:95 -74
00:23:EB:0A:BF:50 -45
00:23:EB:0A:C0:35 -55
00:23:EB:0A:BE:25 -71
00:27:19:D6:F9:14 -62
00:25:84:22:FF:90 -81
00:25:84:22:EF:70 -49
00:17:DF:AA:9E:C3 -36
00:23:EB:3A:13:20 -80
00:25:84:23:23:E0 -76
00:21:55:60:EA:74 -80
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C2 -35
00:21:55:60:EA:71 -82
00:23:EB:0B:50:50 -70

19 4
00:17:DF:AA:9B:A2 -69
00:17:DF:AA:9B:A3 -69
00:23:EB:0A:BD:F5 -80
00:17:DF:AA:9B:A0 -69
00:23:EB:0B:50:60 -67
00:23:EB:3A:15:00 -28
00:23:EB:0A:C1:E0 -52
00:23:EB:0A:BF:50 -46
00:23:EB:0A:CC:95 -68
00:23:EB:0A:BE:25 -74
00:27:19:D6:F9:14 -69
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -60
00:17:DF:AA:9E:C3 -34
00:25:84:22:F5:D5 -77
00:17:DF:AA:9E:C1 -35
00:23:EB:3A:13:21 -76
00:17:DF:AA:9E:C2 -35
00:21:55:60:EA:73 -82

17 4
00:25:84:23:00:10 -76
00:17:DF:AA:9B:A2 -66
00:23:EB:0A:BD:F5 -79
00:17:DF:AA:9B:A0 -72
00:17:DF:AA:9E:C0 -35
00:23:EB:3A:14:30 -80
00:23:EB:0A:C1:E0 -54
00:23:EB:3A:15:00 -29
00:23:EB:0A:CC:95 -71
00:23:EB:0A:BF:50 -47
00:23:EB:0A:BE:25 -74
00:27:19:D6:F9:14 -73
00:25:84:22:EF:70 -49
00:17:DF:AA:9E:C3 -34
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C2 -35
00:21:55:60:EA:70 -80

20 4
00:25:84:23:00:10 -76
00:17:DF:AA:9B:A2 -75
00:17:DF:AA:9B:A3 -64
00:17:DF:AA:9B:A0 -66
00:17:DF:AA:9E:C0 -36
00:23:EB:0B:50:60 -72
00:23:EB:3A:14:30 -71
00:23:EB:0A:C1:E0 -53
00:23:EB:3A:15:00 -27
00:23:EB:0A:CC:95 -72
00:23:EB:0A:BF:50 -46
00:23:EB:0A:C0:35 -58
00:27:19:D6:F9:14 -75
00:23:EB:3A:15:60 -79
00:25:84:22:EF:70 -51
00:17:DF:AA:9E:C3 -36
00:23:EB:3A:13:20 -78
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C2 -35
00:21:55:60:EA:71 -81

20 4
00:25:84:23:00:10 -76
00:17:DF:AA:9B:A2 -75
00:17:DF:AA:9B:A3 -64
00:17:DF:AA:9B:A0 -66
00:17:DF:AA:9E:C0 -36
00:23:EB:0B:50:60 -72
00:23:EB:3A:14:30 -72
00:23:EB:0A:C1:E0 -53
00:23:EB:3A:15:00 -28
00:23:EB:0A:CC:95 -72
00:23:EB:0A:BF:50 -46
00:23:EB:0A:C0:35 -56
00:27:19:D6:F9:14 -73
00:23:EB:3A:15:60 -79
00:25:84:22:EF:70 -49
00:17:DF:AA:9E:C3 -36
00:23:EB:3A:13:20 -78
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C2 -35
00:21:55:60:EA:71 -80

17 4
00:17:DF:AA:9B:A2 -71
00:17:DF:AA:9B:A3 -71
00:17:DF:AA:9E:C0 -36
00:17:DF:AA:9B:A0 -71
00:23:EB:0B:50:60 -71
00:23:EB:0A:C1:E0 -54
00:23:EB:3A:15:00 -27
00:23:EB:0A:C0:35 -58
00:23:EB:0A:BF:50 -47
00:23:EB:3A:15:60 -79
00:25:84:22:EF:70 -55
00:17:DF:AA:9E:C3 -36
00:21:55:60:EA:76 -82
00:25:84:22:F5:D5 -77
00:17:DF:AA:9E:C1 -35
00:17:DF:AA:9E:C2 -36
00:21:55:60:EA:73 -82

17 4
00:17:DF:AA:9B:A2 -72
00:17:DF:AA:9B:A3 -70
00:17:DF:AA:9B:A0 -70
00:17:DF:AA:9E:C0 -38
00:23:EB:3A:15:00 -26
00:23:EB:0A:C1:E0 -58
00:23:EB:0A:BF:50 -49
00:23:EB:0A:C0:35 -61
00:23:EB:0A:CC:95 -67
00:23:EB:0A:BE:25 -74
00:25:84:22:EF:70 -48
00:17:DF:AA:9E:C3 -37
00:25:84:22:F5:D5 -78
00:17:DF:AA:9E:C1 -37
00:23:EB:3A:13:21 -79
00:17:DF:AA:9E:C2 -37
00:21:55:60:EA:71 -81

20 4
00:17:DF:AA:9B:A2 -75
00:17:DF:AA:9B:A3 -74
00:17:DF:AA:9B:A0 -76
00:17:DF:AA:9E:C0 -36
00:23:EB:0B:50:60 -70
00:23:EB:0A:C1:E0 -48
00:23:EB:3A:15:00 -26
00:23:EB:0A:BF:50 -52
00:23:EB:0A:C0:35 -58
00:23:EB:0A:CC:95 -67
00:27:19:D6:F9:14 -72
00:23:EB:0A:BE:25 -66
00:25:84:22:FF:90 -76
00:25:84:22:EF:70 -48
00:17:DF:AA:9E:C3 -36
00:17:DF:AA:9E:C1 -36
00:23:EB:3A:13:21 -78
00:17:DF:AA:9E:C2 -37
00:21:55:60:EA:72 -83
00:21:55:60:EA:71 -81

20 4
00:17:DF:AA:9B:A2 -72
00:17:DF:AA:9B:A3 -72
00:17:DF:AA:9B:A0 -72
00:17:DF:AA:9E:C0 -42
00:23:EB:0B:50:60 -71
00:23:EB:0A:C1:E0 -63
00:23:EB:3A:15:00 -29
00:23:EB:0A:BF:50 -56
00:23:EB:0A:C0:35 -58
00:23:EB:0A:CC:95 -80
00:27:19:D6:F9:14 -71
00:23:EB:0A:BE:25 -66
00:25:84:22:FF:90 -76
00:25:84:22:EF:70 -53
00:17:DF:AA:9E:C3 -41
00:17:DF:AA:9E:C1 -42
00:23:EB:3A:13:21 -78
00:17:DF:AA:9E:C2 -42
00:21:55:60:EA:72 -83
00:21:55:60:EA:71 -81

18 4
00:17:DF:AA:9B:A2 -63
00:17:DF:AA:9B:A3 -72
00:17:DF:AA:9B:A0 -62
00:17:DF:AA:9E:C0 -39
00:23:EB:0B:50:60 -78
00:17:DF:AA:9B:A1 -62
00:23:EB:3A:15:00 -33
00:23:EB:0A:C1:E0 -50
00:23:EB:0A:CC:95 -67
00:23:EB:0A:BF:50 -49
00:23:EB:0A:C0:35 -59
00:23:EB:0A:BE:25 -69
00:27:19:D6:F9:14 -67
00:25:84:22:EF:70 -49
00:17:DF:AA:9E:C3 -39
00:25:84:22:F5:D5 -79
00:17:DF:AA:9E:C1 -39
00:17:DF:AA:9E:C2 -39

18 4
00:17:DF:AA:9B:A3 -64
00:17:DF:AA:9B:A0 -62
00:17:DF:AA:9E:C0 -39
00:17:DF:AA:9B:A1 -74
00:23:EB:0A:C1:E0 -50
00:23:EB:3A:15:00 -27
00:23:EB:0A:BF:50 -52
00:23:EB:0A:C0:35 -57
00:27:19:D6:F9:14 -67
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -55
00:17:DF:AA:9E:C3 -38
00:25:84:22:F5:D5 -82
00:25:84:23:23:E0 -84
00:17:DF:AA:9E:C1 -38
00:17:DF:AA:9E:C2 -38
00:23:EB:3A:17:A0 -82
00:23:EB:0B:50:50 -75

17 4
00:17:DF:AA:9B:A2 -58
00:17:DF:AA:9B:A3 -63
00:17:DF:AA:9E:C0 -33
00:17:DF:AA:9B:A0 -58
00:23:EB:0B:50:60 -75
00:17:DF:AA:9B:A1 -57
00:23:EB:3A:15:00 -28
00:23:EB:0A:C1:E0 -46
00:23:EB:0A:CC:95 -80
00:23:EB:0A:BF:50 -48
00:27:19:D6:F9:14 -70
00:23:EB:0A:BE:25 -69
00:25:84:22:FF:90 -77
00:25:84:22:EF:70 -51
00:17:DF:AA:9E:C3 -37
00:17:DF:AA:9E:C1 -33
00:17:DF:AA:9E:C2 -32

20 4
00:17:DF:AA:9B:A2 -62
00:17:DF:AA:9B:A3 -62
00:23:EB:0A:BD:F5 -75
00:17:DF:AA:9E:C0 -40
00:17:DF:AA:9B:A0 -61
00:17:DF:AA:9B:A1 -62
00:23:EB:3A:14:30 -75
00:23:EB:3A:15:00 -33
00:23:EB:0A:C1:E0 -50
00:23:EB:0A:BF:50 -52
00:23:EB:0A:C0:35 -61
00:23:EB:0A:BE:25 -69
00:27:19:D6:F9:14 -71
00:25:84:22:FF:90 -83
00:25:84:22:EF:70 -56
00:17:DF:AA:9E:C3 -40
00:17:DF:AA:9E:C1 -40
00:23:EB:3A:13:20 -80
00:17:DF:AA:9E:C2 -41
00:23:EB:3A:13:21 -81

20 4
00:17:DF:AA:9B:A2 -62
00:23:EB:0A:BD:F5 -75
00:17:DF:AA:9B:A3 -62
00:17:DF:AA:9E:C0 -40
00:17:DF:AA:9B:A0 -62
00:17:DF:AA:9B:A1 -63
00:23:EB:3A:14:30 -76
00:23:EB:3A:15:00 -27
00:23:EB:0A:C1:E0 -51
00:23:EB:0A:BF:50 -53
00:23:EB:0A:C0:35 -65
00:23:EB:0A:BE:25 -69
00:27:19:D6:F9:14 -70
00:25:84:22:FF:90 -83
00:25:84:22:EF:70 -52
00:17:DF:AA:9E:C3 -40
00:17:DF:AA:9E:C1 -40
00:23:EB:3A:13:20 -80
00:17:DF:AA:9E:C2 -41
00:23:EB:3A:13:21 -81

19 5
00:25:84:23:00:10 -80
00:17:DF:AA:9B:A2 -77
00:17:DF:AA:9B:A3 -77
00:17:DF:AA:9B:A0 -78
00:17:DF:AA:9E:C0 -47
00:23:EB:3A:14:30 -76
00:23:EB:3A:15:00 -30
00:23:EB:0A:C1:E0 -60
00:23:EB:0A:CC:95 -81
00:23:EB:0A:BF:50 -60
00:23:EB:0A:C0:35 -60
00:23:EB:0A:BE:25 -72
00:27:19:D6:F9:14 -66
00:25:84:22:EF:70 -52
00:21:55:60:EA:76 -82
00:17:DF:AA:9E:C3 -47
00:17:DF:AA:9E:C1 -47
00:17:DF:AA:9E:C2 -46
00:21:55:60:EA:70 -80

19 5
00:25:84:23:00:10 -77
00:17:DF:AA:9B:A2 -78
00:17:DF:AA:9B:A3 -77
00:17:DF:AA:9E:C0 -45
00:23:EB:0B:50:60 -77
00:23:EB:3A:14:30 -74
00:23:EB:3A:15:00 -31
00:23:EB:0A:C1:E0 -58
00:23:EB:0A:CC:95 -82
00:23:EB:0A:BF:50 -61
00:23:EB:0A:C0:35 -55
00:27:19:D6:F9:14 -68
00:25:84:22:EF:70 -53
00:17:DF:AA:9E:C3 -46
00:25:84:22:F5:D5 -80
00:17:DF:AA:9E:C1 -46
00:17:DF:AA:9E:C2 -45
00:21:55:60:EA:72 -82
00:21:55:60:EA:71 -79

19 5
00:25:84:23:00:10 -77
00:17:DF:AA:9B:A2 -78
00:17:DF:AA:9B:A3 -78
00:17:DF:AA:9E:C0 -45
00:23:EB:0B:50:60 -80
00:23:EB:3A:14:30 -74
00:23:EB:0A:C1:E0 -58
00:23:EB:3A:15:00 -30
00:23:EB:0A:CC:95 -82
00:23:EB:0A:BF:50 -62
00:23:EB:0A:C0:35 -55
00:27:19:D6:F9:14 -67
00:25:84:22:EF:70 -48
00:17:DF:AA:9E:C3 -45
00:25:84:22:F5:D5 -80
00:17:DF:AA:9E:C1 -45
00:17:DF:AA:9E:C2 -44
00:21:55:60:EA:72 -82
00:21:55:60:EA:71 -79

19 5
00:17:DF:AA:9B:A2 -75
00:17:DF:AA:9B:A3 -76
00:17:DF:AA:9B:A0 -75
00:17:DF:AA:9E:C0 -44
00:23:EB:0B:50:60 -80
